utc,value,local,mo,hr,dofw,pv,trend,lag,iso,tmpf
2022-10-30 16:00:00+00:00,0.460751,2022-10-30 09:00:00-07:00,10,9,6,0.11855742383070758,0.16671456,0.488301,2225.0,60.1
2022-10-30 17:00:00+00:00,0.438302,2022-10-30 10:00:00-07:00,10,10,6,0.2779812450577241,0.16671492,0.446701,2308.0,60.1
2022-10-30 18:00:00+00:00,0.460213,2022-10-30 11:00:00-07:00,10,11,6,0.4030667982479614,0.16671528,0.302242,2362.0,60.1
2022-10-30 19:00:00+00:00,0.44361,2022-10-30 12:00:00-07:00,10,12,6,0.4807827956324511,0.16671564,0.258173,2398.0,60.1
2022-10-30 20:00:00+00:00,0.45786,2022-10-30 13:00:00-07:00,10,13,6,0.5050692925688954,0.166716,0.250404,2408.0,60.1
2022-10-30 21:00:00+00:00,0.438157,2022-10-30 14:00:00-07:00,10,14,6,0.4741347800694684,0.16671636,0.284336,2390.0,60.1
2022-10-30 22:00:00+00:00,0.446807,2022-10-30 15:00:00-07:00,10,15,6,0.39026736754777736,0.16671672,0.307629,2384.0,60.1
2022-10-30 23:00:00+00:00,0.465943,2022-10-30 16:00:00-07:00,10,16,6,0.2601046957382731,0.16671708,0.384595,2406.0,60.1
2022-10-31 00:00:00+00:00,0.500727,2022-10-30 17:00:00-07:00,10,17,6,0.09840579658473772,0.16671744,0.450073,2462.0,60.1
2022-10-31 01:00:00+00:00,0.519118,2022-10-30 18:00:00-07:00,10,18,6,0.0,0.1667178,0.496992,2548.0,60.1
2022-10-31 02:00:00+00:00,0.511904,2022-10-30 19:00:00-07:00,10,19,6,0.0,0.16671816,0.503924,2586.0,60.1
2022-10-31 03:00:00+00:00,0.478038,2022-10-30 20:00:00-07:00,10,20,6,0.0,0.16671852,0.469636,2540.0,60.1
2022-10-31 04:00:00+00:00,0.434741,2022-10-30 21:00:00-07:00,10,21,6,0.0,0.16671888,0.436167,2447.0,60.1
2022-10-31 05:00:00+00:00,0.379275,2022-10-30 22:00:00-07:00,10,22,6,0.0,0.16671924,0.381584,2317.0,60.1
2022-10-31 06:00:00+00:00,0.328357,2022-10-30 23:00:00-07:00,10,23,6,0.0,0.1667196,0.305462,2162.0,60.1
2022-10-31 07:00:00+00:00,0.312604,2022-10-31 00:00:00-07:00,10,0,0,0.0,0.16671996,0.269737,2023.0,60.1
2022-10-31 08:00:00+00:00,0.287825,2022-10-31 01:00:00-07:00,10,1,0,0.0,0.16672032,0.271829,1935.0,60.1
2022-10-31 09:00:00+00:00,0.285036,2022-10-31 02:00:00-07:00,10,2,0,0.0,0.16672068,0.266703,1880.0,60.1
2022-10-31 10:00:00+00:00,0.300336,2022-10-31 03:00:00-07:00,10,3,0,0.0,0.16672104,0.273392,1859.0,60.1
2022-10-31 11:00:00+00:00,0.309988,2022-10-31 04:00:00-07:00,10,4,0,0.0,0.1667214,0.303846,1877.0,60.1
2022-10-31 12:00:00+00:00,0.359463,2022-10-31 05:00:00-07:00,10,5,0,0.0,0.16672176,0.371067,1958.0,60.1
2022-10-31 13:00:00+00:00,0.44534,2022-10-31 06:00:00-07:00,10,6,0,0.0,0.16672212,0.435126,2141.0,60.1
2022-10-31 14:00:00+00:00,0.470466,2022-10-31 07:00:00-07:00,10,7,0,0.0,0.16672248,0.505551,2384.0,60.1
2022-10-31 15:00:00+00:00,0.484009,2022-10-31 08:00:00-07:00,10,8,0,0.00031064022788660265,0.16672284,0.518307,2567.0,60.1
2022-10-31 16:00:00+00:00,0.489058,2022-10-31 09:00:00-07:00,10,9,0,0.11413341048656099,0.1667232,0.534176,2634.0,60.1
2022-10-31 17:00:00+00:00,0.493844,2022-10-31 10:00:00-07:00,10,10,0,0.27308815334907666,0.16672356,0.503201,2670.0,60.1
2022-10-31 18:00:00+00:00,0.480089,2022-10-31 11:00:00-07:00,10,11,0,0.39803132577669936,0.16672392,0.503087,2700.0,60.1
2022-10-31 19:00:00+00:00,0.465941,2022-10-31 12:00:00-07:00,10,12,0,0.4756846750558545,0.16672428,0.518082,2700.0,60.1
2022-10-31 20:00:00+00:00,0.468222,2022-10-31 13:00:00-07:00,10,13,0,0.4999569859023786,0.16672464,0.438502,2695.0,60.1
2022-10-31 21:00:00+00:00,0.478274,2022-10-31 14:00:00-07:00,10,14,0,0.46905170000782376,0.166725,0.455644,2675.0,55.0
2022-10-31 22:00:00+00:00,0.477091,2022-10-31 15:00:00-07:00,10,15,0,0.38526281721949057,0.16672536,0.435843,2660.0,55.9
2022-10-31 23:00:00+00:00,0.494929,2022-10-31 16:00:00-07:00,10,16,0,0.25526587306561793,0.16672572,0.452649,2670.0,53.1
2022-11-01 00:00:00+00:00,0.494386,2022-10-31 17:00:00-07:00,10,17,0,0.09415578711834906,0.16672608,0.534435,2713.0,52.0
2022-11-01 01:00:00+00:00,0.489151,2022-10-31 18:00:00-07:00,10,18,0,0.0,0.16672644,0.55476,2718.0,52.0
2022-11-01 02:00:00+00:00,0.438292,2022-10-31 19:00:00-07:00,10,19,0,0.0,0.1667268,0.526744,2667.0,52.0
2022-11-01 03:00:00+00:00,0.441511,2022-10-31 20:00:00-07:00,10,20,0,0.0,0.16672716,0.489584,2601.0,51.1
2022-11-01 04:00:00+00:00,0.426257,2022-10-31 21:00:00-07:00,10,21,0,0.0,0.16672752,0.456612,2548.0,51.1
2022-11-01 05:00:00+00:00,0.3744,2022-10-31 22:00:00-07:00,10,22,0,0.0,0.16672788,0.397782,2445.0,48.9
2022-11-01 06:00:00+00:00,0.342222,2022-10-31 23:00:00-07:00,10,23,0,0.0,0.16672824,0.349022,2293.0,50.0
2022-11-01 07:00:00+00:00,0.321953,2022-11-01 00:00:00-07:00,11,0,1,0.0,0.1667286,0.331681,2144.0,48.9
2022-11-01 08:00:00+00:00,0.311178,2022-11-01 01:00:00-07:00,11,1,1,0.0,0.16672896,0.311319,2040.0,48.0
2022-11-01 09:00:00+00:00,0.320932,2022-11-01 02:00:00-07:00,11,2,1,0.0,0.16672932,0.313936,1983.0,46.9
2022-11-01 10:00:00+00:00,0.317875,2022-11-01 03:00:00-07:00,11,3,1,0.0,0.16672968,0.320275,1963.0,46.0
2022-11-01 11:00:00+00:00,0.338837,2022-11-01 04:00:00-07:00,11,4,1,0.0,0.16673004,0.347396,1983.0,45.0
2022-11-01 12:00:00+00:00,0.393856,2022-11-01 05:00:00-07:00,11,5,1,0.0,0.1667304,0.399674,2075.0,45.0
2022-11-01 13:00:00+00:00,0.468614,2022-11-01 06:00:00-07:00,11,6,1,0.0,0.16673076,0.487008,2277.0,45.0
2022-11-01 14:00:00+00:00,0.53503,2022-11-01 07:00:00-07:00,11,7,1,0.0,0.16673112,0.5383,2543.0,45.0
2022-11-01 15:00:00+00:00,0.529639,2022-11-01 08:00:00-07:00,11,8,1,0.0,0.16673148,0.547754,2721.0,44.1
2022-11-01 16:00:00+00:00,0.542621,2022-11-01 09:00:00-07:00,11,9,1,0.10974942769021495,0.16673184,0.528439,2754.0,45.0
2022-11-01 17:00:00+00:00,0.524548,2022-11-01 10:00:00-07:00,11,10,1,0.26821928023109554,0.1667322,0.490591,2758.0,45.0
2022-11-01 18:00:00+00:00,0.497068,2022-11-01 11:00:00-07:00,11,11,1,0.39302494237585467,0.16673256,0.485061,2756.0,46.0
2022-11-01 19:00:00+00:00,0.441944,2022-11-01 12:00:00-07:00,11,12,1,0.4706250869261486,0.16673292,0.443252,2723.0,46.9
2022-11-01 20:00:00+00:00,0.395467,2022-11-01 13:00:00-07:00,11,13,1,0.4948950557973553,0.16673328,0.470258,2691.0,48.9
2022-11-01 21:00:00+00:00,0.322653,2022-11-01 14:00:00-07:00,11,14,1,0.464032175537905,0.16673364,0.488091,2625.0,51.1
2022-11-01 22:00:00+00:00,0.482077,2022-11-01 15:00:00-07:00,11,15,1,0.38033557083994024,0.166734,0.50715,2570.0,52.0
2022-11-01 23:00:00+00:00,0.534987,2022-11-01 16:00:00-07:00,11,16,1,0.2505189120558169,0.16673436,0.553814,2606.0,45.0
2022-11-02 00:00:00+00:00,0.55654,2022-11-01 17:00:00-07:00,11,17,1,0.09002746741579497,0.16673472,0.593146,2723.0,45.0
2022-11-02 01:00:00+00:00,0.588744,2022-11-01 18:00:00-07:00,11,18,1,0.0,0.16673508,0.600256,2840.0,45.0
2022-11-02 02:00:00+00:00,0.558702,2022-11-01 19:00:00-07:00,11,19,1,0.0,0.16673544,0.546512,2896.0,44.1
2022-11-02 03:00:00+00:00,0.535177,2022-11-01 20:00:00-07:00,11,20,1,0.0,0.1667358,0.521799,2854.0,43.0
2022-11-02 04:00:00+00:00,0.493602,2022-11-01 21:00:00-07:00,11,21,1,0.0,0.16673616,0.479623,2758.0,42.1
2022-11-02 05:00:00+00:00,0.448349,2022-11-01 22:00:00-07:00,11,22,1,0.0,0.16673652,0.427072,2602.0,42.1
2022-11-02 06:00:00+00:00,0.412953,2022-11-01 23:00:00-07:00,11,23,1,0.0,0.16673688,0.376544,2415.0,39.0
2022-11-02 07:00:00+00:00,0.386866,2022-11-02 00:00:00-07:00,11,0,2,0.0,0.16673724,0.350712,2266.0,37.0
2022-11-02 08:00:00+00:00,0.390033,2022-11-02 01:00:00-07:00,11,1,2,0.0,0.1667376,0.348253,2166.0,37.0
2022-11-02 09:00:00+00:00,0.387925,2022-11-02 02:00:00-07:00,11,2,2,0.0,0.16673796,0.351167,2113.0,41.0
2022-11-02 10:00:00+00:00,0.400757,2022-11-02 03:00:00-07:00,11,3,2,0.0,0.16673832,0.354113,2096.0,39.9
2022-11-02 11:00:00+00:00,0.43692,2022-11-02 04:00:00-07:00,11,4,2,0.0,0.16673868,0.378137,2127.0,39.0
2022-11-02 12:00:00+00:00,0.498379,2022-11-02 05:00:00-07:00,11,5,2,0.0,0.16673904,0.429943,2241.0,39.9
2022-11-02 13:00:00+00:00,0.57069,2022-11-02 06:00:00-07:00,11,6,2,0.0,0.1667394,0.516644,2470.0,39.0
2022-11-02 14:00:00+00:00,0.630151,2022-11-02 07:00:00-07:00,11,7,2,0.0,0.16673976,0.572141,2752.0,37.9
2022-11-02 15:00:00+00:00,0.625542,2022-11-02 08:00:00-07:00,11,8,2,0.0,0.16674012,0.550612,2938.0,39.0
2022-11-02 16:00:00+00:00,0.610885,2022-11-02 09:00:00-07:00,11,9,2,0.10540881049145583,0.16674048,0.491283,2985.0,39.9
2022-11-02 17:00:00+00:00,0.510929,2022-11-02 10:00:00-07:00,11,10,2,0.2633770727498006,0.16674084,0.430156,2993.0,41.0
2022-11-02 18:00:00+00:00,0.55189,2022-11-02 11:00:00-07:00,11,11,2,0.3880502136103566,0.1667412,0.355841,2980.0,43.0
2022-11-02 19:00:00+00:00,0.53992,2022-11-02 12:00:00-07:00,11,12,2,0.46560670917161495,0.16674156,0.444586,2920.0,43.0
2022-11-02 20:00:00+00:00,0.533104,2022-11-02 13:00:00-07:00,11,13,2,0.48988621941643573,0.16674192,0.371255,2889.0,45.0
2022-11-02 21:00:00+00:00,0.460585,2022-11-02 14:00:00-07:00,11,14,2,0.4590788757873044,0.16674228,0.404714,2850.0,46.0
2022-11-02 22:00:00+00:00,0.519398,2022-11-02 15:00:00-07:00,11,15,2,0.3754881533423586,0.16674264,0.429118,2797.0,46.9
2022-11-02 23:00:00+00:00,0.560789,2022-11-02 16:00:00-07:00,11,16,2,0.2458660731548067,0.166743,0.460836,2784.0,48.0
2022-11-03 00:00:00+00:00,0.622631,2022-11-02 17:00:00-07:00,11,17,2,0.08602279652909002,0.16674336,0.521946,2827.0,45.0
2022-11-03 01:00:00+00:00,0.666718,2022-11-02 18:00:00-07:00,11,18,2,0.0,0.16674372,0.554257,2941.0,44.1
2022-11-03 02:00:00+00:00,0.621877,2022-11-02 19:00:00-07:00,11,19,2,0.0,0.16674408,0.52458,2997.0,44.1
2022-11-03 03:00:00+00:00,0.58207,2022-11-02 20:00:00-07:00,11,20,2,0.0,0.16674444,0.496175,2933.0,43.0
2022-11-03 04:00:00+00:00,0.547432,2022-11-02 21:00:00-07:00,11,21,2,0.0,0.1667448,0.461228,2827.0,39.0
2022-11-03 05:00:00+00:00,0.490634,2022-11-02 22:00:00-07:00,11,22,2,0.0,0.16674516,0.413053,2678.0,39.0
2022-11-03 06:00:00+00:00,0.438148,2022-11-02 23:00:00-07:00,11,23,2,0.0,0.16674552,0.355768,2484.0,37.0
2022-11-03 07:00:00+00:00,0.417359,2022-11-03 00:00:00-07:00,11,0,3,0.0,0.16674588,0.344538,2317.0,37.9
2022-11-03 08:00:00+00:00,0.40181,2022-11-03 01:00:00-07:00,11,1,3,0.0,0.16674624,0.335708,2212.0,39.0
2022-11-03 09:00:00+00:00,0.408308,2022-11-03 02:00:00-07:00,11,2,3,0.0,0.1667466,0.333016,2163.0,39.0
2022-11-03 10:00:00+00:00,0.419723,2022-11-03 03:00:00-07:00,11,3,3,0.0,0.16674696,0.344906,2146.0,39.9
2022-11-03 11:00:00+00:00,0.43972,2022-11-03 04:00:00-07:00,11,4,3,0.0,0.16674732,0.365614,2175.0,39.0
2022-11-03 12:00:00+00:00,0.505162,2022-11-03 05:00:00-07:00,11,5,3,0.0,0.16674768,0.428584,2278.0,37.9
2022-11-03 13:00:00+00:00,0.576292,2022-11-03 06:00:00-07:00,11,6,3,0.0,0.16674804,0.505939,2482.0,39.0
2022-11-03 14:00:00+00:00,0.634315,2022-11-03 07:00:00-07:00,11,7,3,0.0,0.1667484,0.56558,2773.0,37.9
2022-11-03 15:00:00+00:00,0.634175,2022-11-03 08:00:00-07:00,11,8,3,0.0,0.16674876,0.551629,2959.0,39.0
2022-11-03 16:00:00+00:00,0.643701,2022-11-03 09:00:00-07:00,11,9,3,0.10111496545035632,0.16674912,0.540064,2966.0,39.0
2022-11-03 17:00:00+00:00,0.615316,2022-11-03 10:00:00-07:00,11,10,3,0.2585639858766013,0.16674948,0.521694,2962.0,39.9
2022-11-03 18:00:00+00:00,0.572599,2022-11-03 11:00:00-07:00,11,11,3,0.3831097025634698,0.16674984,0.455074,2926.0,41.0
2022-11-03 19:00:00+00:00,0.545567,2022-11-03 12:00:00-07:00,11,12,3,0.4606322047673683,0.1667502,0.309245,2889.0,43.0
2022-11-03 20:00:00+00:00,0.46917,2022-11-03 13:00:00-07:00,11,13,3,0.4849331644836371,0.16675056,0.271731,2886.0,45.0
2022-11-03 21:00:00+00:00,0.518151,2022-11-03 14:00:00-07:00,11,14,3,0.45419442480295846,0.16675092,0.29143,2850.0,48.0
2022-11-03 22:00:00+00:00,0.550006,2022-11-03 15:00:00-07:00,11,15,3,0.37072302764616155,0.16675128,0.33494,2817.0,48.9
2022-11-03 23:00:00+00:00,0.599385,2022-11-03 16:00:00-07:00,11,16,3,0.24130953063749405,0.16675164,0.416051,2827.0,48.0
2022-11-04 00:00:00+00:00,0.609531,2022-11-03 17:00:00-07:00,11,17,3,0.08214352858101388,0.166752,0.462035,2901.0,46.0
2022-11-04 01:00:00+00:00,0.647805,2022-11-03 18:00:00-07:00,11,18,3,0.0,0.16675236,0.505255,2995.0,45.0
2022-11-04 02:00:00+00:00,0.600335,2022-11-03 19:00:00-07:00,11,19,3,0.0,0.16675272,0.481165,3031.0,45.0
2022-11-04 03:00:00+00:00,0.56531,2022-11-03 20:00:00-07:00,11,20,3,0.0,0.16675308,0.467797,2962.0,46.0
2022-11-04 04:00:00+00:00,0.527997,2022-11-03 21:00:00-07:00,11,21,3,0.0,0.16675344,0.428931,2837.0,45.0
2022-11-04 05:00:00+00:00,0.481662,2022-11-03 22:00:00-07:00,11,22,3,0.0,0.1667538,0.392467,2671.0,46.0
2022-11-04 06:00:00+00:00,0.439888,2022-11-03 23:00:00-07:00,11,23,3,0.0,0.16675416,0.353984,2473.0,46.0
2022-11-04 07:00:00+00:00,0.418038,2022-11-04 00:00:00-07:00,11,0,4,0.0,0.16675452,0.333721,2316.0,45.0
2022-11-04 08:00:00+00:00,0.395507,2022-11-04 01:00:00-07:00,11,1,4,0.0,0.16675488,0.321745,2241.0,45.0
2022-11-04 09:00:00+00:00,0.388122,2022-11-04 02:00:00-07:00,11,2,4,0.0,0.16675524,0.319943,2154.0,46.0
2022-11-04 10:00:00+00:00,0.39747,2022-11-04 03:00:00-07:00,11,3,4,0.0,0.1667556,0.322674,2111.0,46.0
2022-11-04 11:00:00+00:00,0.416495,2022-11-04 04:00:00-07:00,11,4,4,0.0,0.16675596,0.337123,2119.0,48.0
2022-11-04 12:00:00+00:00,0.45923,2022-11-04 05:00:00-07:00,11,5,4,0.0,0.16675632,0.379871,2205.0,48.0
2022-11-04 13:00:00+00:00,0.500338,2022-11-04 06:00:00-07:00,11,6,4,0.0,0.16675668,0.421996,2394.0,48.0
2022-11-04 14:00:00+00:00,0.556469,2022-11-04 07:00:00-07:00,11,7,4,0.0,0.16675704,0.476852,2635.0,51.1
2022-11-04 15:00:00+00:00,0.558078,2022-11-04 08:00:00-07:00,11,8,4,0.0,0.1667574,0.507991,2796.0,52.0
2022-11-04 16:00:00+00:00,0.563159,2022-11-04 09:00:00-07:00,11,9,4,0.09687136839587959,0.16675776,0.528066,2857.0,53.1
2022-11-04 17:00:00+00:00,0.553451,2022-11-04 10:00:00-07:00,11,10,4,0.2537824796589315,0.16675812,0.527673,2891.0,54.0
2022-11-04 18:00:00+00:00,0.568963,2022-11-04 11:00:00-07:00,11,11,4,0.3782059672730597,0.16675848,0.531743,2900.0,55.0
2022-11-04 19:00:00+00:00,0.551631,2022-11-04 12:00:00-07:00,11,12,4,0.45570421930659927,0.16675884,0.527316,2886.0,55.9
2022-11-04 20:00:00+00:00,0.554712,2022-11-04 13:00:00-07:00,11,13,4,0.4800385470364102,0.1667592,0.511548,2892.0,55.9
2022-11-04 21:00:00+00:00,0.541809,2022-11-04 14:00:00-07:00,11,14,4,0.44938139956780293,0.16675956,0.505168,2880.0,55.9
2022-11-04 22:00:00+00:00,0.51094,2022-11-04 15:00:00-07:00,11,15,4,0.3660425929870436,0.16675992,0.491223,2848.0,57.0
2022-11-04 23:00:00+00:00,0.513071,2022-11-04 16:00:00-07:00,11,16,4,0.23685137093157616,0.16676028,0.510756,2830.0,57.0
2022-11-05 00:00:00+00:00,0.51783,2022-11-04 17:00:00-07:00,11,17,4,0.0783912004357319,0.16676064,0.535227,2838.0,57.0
2022-11-05 01:00:00+00:00,0.529268,2022-11-04 18:00:00-07:00,11,18,4,0.0,0.166761,0.54131,2824.0,57.9
2022-11-05 02:00:00+00:00,0.509065,2022-11-04 19:00:00-07:00,11,19,4,0.0,0.16676136,0.481234,2781.0,57.0
2022-11-05 03:00:00+00:00,0.486917,2022-11-04 20:00:00-07:00,11,20,4,0.0,0.16676172,0.466881,2684.0,57.0
2022-11-05 04:00:00+00:00,0.433124,2022-11-04 21:00:00-07:00,11,21,4,0.0,0.16676208,0.428668,2565.0,55.9
2022-11-05 05:00:00+00:00,0.395637,2022-11-04 22:00:00-07:00,11,22,4,0.0,0.16676244,0.39199,2426.0,55.9
2022-11-05 06:00:00+00:00,0.3544,2022-11-04 23:00:00-07:00,11,23,4,0.0,0.1667628,0.3485,2276.0,57.0
2022-11-05 07:00:00+00:00,0.321981,2022-11-05 00:00:00-07:00,11,0,5,0.0,0.16676316,0.316424,2137.0,57.0
2022-11-05 08:00:00+00:00,0.301806,2022-11-05 01:00:00-07:00,11,1,5,0.0,0.16676352,0.301108,2061.0,57.9
2022-11-05 09:00:00+00:00,0.300244,2022-11-05 02:00:00-07:00,11,2,5,0.0,0.16676388,0.289112,1959.0,55.0
2022-11-05 10:00:00+00:00,0.311691,2022-11-05 03:00:00-07:00,11,3,5,0.0,0.16676424,0.290783,1901.0,52.0
2022-11-05 11:00:00+00:00,0.31793,2022-11-05 04:00:00-07:00,11,4,5,0.0,0.1667646,0.297038,1892.0,51.1
2022-11-05 12:00:00+00:00,0.349348,2022-11-05 05:00:00-07:00,11,5,5,0.0,0.16676496,0.323173,1949.0,50.0
2022-11-05 13:00:00+00:00,0.382017,2022-11-05 06:00:00-07:00,11,6,5,0.0,0.16676532,0.354929,2041.0,46.9
2022-11-05 14:00:00+00:00,0.442827,2022-11-05 07:00:00-07:00,11,7,5,0.0,0.16676568,0.391114,2174.0,46.0
2022-11-05 15:00:00+00:00,0.50864,2022-11-05 08:00:00-07:00,11,8,5,0.0,0.16676604,0.444341,2327.0,46.9
2022-11-05 16:00:00+00:00,0.534665,2022-11-05 09:00:00-07:00,11,9,5,0.09268156160046871,0.1667664,0.469193,2466.0,46.9
2022-11-05 17:00:00+00:00,0.52652,2022-11-05 10:00:00-07:00,11,10,5,0.24903501633617453,0.16676676,0.461071,2556.0,48.0
2022-11-05 18:00:00+00:00,0.531098,2022-11-05 11:00:00-07:00,11,11,5,0.37334155819868775,0.16676712,0.475545,2610.0,48.0
2022-11-05 19:00:00+00:00,0.496351,2022-11-05 12:00:00-07:00,11,12,5,0.4508253786340456,0.16676748,0.447612,2622.0,48.9
2022-11-05 20:00:00+00:00,0.46609,2022-11-05 13:00:00-07:00,11,13,5,0.4752049892659174,0.16676784,0.42263,2616.0,48.9
2022-11-05 21:00:00+00:00,0.455777,2022-11-05 14:00:00-07:00,11,14,5,0.4446423281308657,0.1667682,0.396237,2588.0,50.0
2022-11-05 22:00:00+00:00,0.476261,2022-11-05 15:00:00-07:00,11,15,5,0.3614491833904649,0.16676856,0.406741,2541.0,48.9
2022-11-05 23:00:00+00:00,0.499142,2022-11-05 16:00:00-07:00,11,16,5,0.2324935911469907,0.16676892,0.427118,2556.0,48.9
2022-11-06 00:00:00+00:00,0.520736,2022-11-05 17:00:00-07:00,11,17,5,0.0747671196509828,0.16676928,0.43699,2620.0,48.0
2022-11-06 01:00:00+00:00,0.539325,2022-11-05 18:00:00-07:00,11,18,5,0.0,0.16676964,0.453026,2689.0,45.0
2022-11-06 02:00:00+00:00,0.523942,2022-11-05 19:00:00-07:00,11,19,5,0.0,0.16677,0.436907,2728.0,42.1
2022-11-06 03:00:00+00:00,0.527402,2022-11-05 20:00:00-07:00,11,20,5,0.0,0.16677036,0.424037,2685.0,44.1
2022-11-06 04:00:00+00:00,0.493471,2022-11-05 21:00:00-07:00,11,21,5,0.0,0.16677072,0.400863,2618.0,45.0
2022-11-06 05:00:00+00:00,0.448901,2022-11-05 22:00:00-07:00,11,22,5,0.0,0.16677108,0.368174,2521.0,43.0
2022-11-06 06:00:00+00:00,0.411926,2022-11-05 23:00:00-07:00,11,23,5,0.0,0.16677144,0.336216,2389.0,45.0
2022-11-06 07:00:00+00:00,0.395947,2022-11-06 00:00:00-07:00,11,0,6,0.0,0.1667718,0.314099,2256.0,46.0
2022-11-06 08:00:00+00:00,0.380442,2022-11-06 01:00:00-07:00,11,1,6,0.0,0.16677216,0.298874,2152.0,46.0
2022-11-06 11:00:00+00:00,0.370877,2022-11-06 03:00:00-08:00,11,3,6,0.0,0.16677324,0.291335,2046.0,46.9
2022-11-06 12:00:00+00:00,0.403244,2022-11-06 04:00:00-08:00,11,4,6,0.0,0.1667736,0.310431,2066.0,46.0
2022-11-06 13:00:00+00:00,0.431538,2022-11-06 05:00:00-08:00,11,5,6,0.0,0.16677396,0.343566,2097.0,46.0
2022-11-06 14:00:00+00:00,0.47799,2022-11-06 06:00:00-08:00,11,6,6,0.0,0.16677432,0.378639,2188.0,45.0
2022-11-06 15:00:00+00:00,0.525345,2022-11-06 07:00:00-08:00,11,7,6,0.0,0.16677468,0.423926,2327.0,45.0
2022-11-06 16:00:00+00:00,0.572803,2022-11-06 08:00:00-08:00,11,8,6,0.08854915025590233,0.16677504,0.460751,2491.0,43.0
2022-11-06 17:00:00+00:00,0.598208,2022-11-06 09:00:00-08:00,11,9,6,0.24432405742402627,0.1667754,0.438302,2649.0,42.1
2022-11-06 18:00:00+00:00,0.599544,2022-11-06 10:00:00-08:00,11,10,6,0.3685190157243308,0.16677576,0.460213,2769.0,41.0
2022-11-06 19:00:00+00:00,0.606663,2022-11-06 11:00:00-08:00,11,11,6,0.445998286545306,0.16677612,0.44361,2850.0,41.0
2022-11-06 20:00:00+00:00,0.611572,2022-11-06 12:00:00-08:00,11,12,6,0.47043507744794827,0.16677648,0.45786,2884.0,39.9
2022-11-06 21:00:00+00:00,0.619106,2022-11-06 13:00:00-08:00,11,13,6,0.43997968785219205,0.16677684,0.438157,2888.0,39.0
2022-11-06 22:00:00+00:00,0.612323,2022-11-06 14:00:00-08:00,11,14,6,0.3569450662898152,0.1667772,0.446807,2885.0,39.0
2022-11-06 23:00:00+00:00,0.605207,2022-11-06 15:00:00-08:00,11,15,6,0.22823809782016158,0.16677756,0.465943,2886.0,39.9
2022-11-07 00:00:00+00:00,0.621538,2022-11-06 16:00:00-08:00,11,16,6,0.07127235293339461,0.16677792,0.500727,2920.0,39.0
2022-11-07 01:00:00+00:00,0.663772,2022-11-06 17:00:00-08:00,11,17,6,0.0,0.16677828,0.519118,3000.0,37.9
2022-11-07 02:00:00+00:00,0.66169,2022-11-06 18:00:00-08:00,11,18,6,0.0,0.16677864,0.511904,3066.0,37.9
2022-11-07 03:00:00+00:00,0.642715,2022-11-06 19:00:00-08:00,11,19,6,0.0,0.166779,0.478038,2998.0,37.0
2022-11-07 04:00:00+00:00,0.6065,2022-11-06 20:00:00-08:00,11,20,6,0.0,0.16677936,0.434741,2914.0,37.9
2022-11-07 05:00:00+00:00,0.560649,2022-11-06 21:00:00-08:00,11,21,6,0.0,0.16677972,0.379275,2790.0,37.9
2022-11-07 06:00:00+00:00,0.507195,2022-11-06 22:00:00-08:00,11,22,6,0.0,0.16678008,0.328357,2622.0,37.9
2022-11-07 07:00:00+00:00,0.465883,2022-11-06 23:00:00-08:00,11,23,6,0.0,0.16678044,0.312604,2455.0,37.0
2022-11-07 08:00:00+00:00,0.438669,2022-11-07 00:00:00-08:00,11,0,0,0.0,0.1667808,0.287825,2317.0,36.0
2022-11-07 09:00:00+00:00,0.441759,2022-11-07 01:00:00-08:00,11,1,0,0.0,0.16678116,0.285036,2051.0,37.0
2022-11-07 09:00:00+00:00,0.441759,2022-11-07 01:00:00-08:00,11,1,0,0.0,0.16678116,0.285036,2241.0,37.0
2022-11-07 10:00:00+00:00,0.440394,2022-11-07 02:00:00-08:00,11,2,0,0.0,0.16678152,0.300336,2219.0,37.0
2022-11-07 11:00:00+00:00,0.45104,2022-11-07 03:00:00-08:00,11,3,0,0.0,0.16678188,0.309988,2249.0,37.0
2022-11-07 12:00:00+00:00,0.483952,2022-11-07 04:00:00-08:00,11,4,0,0.0,0.16678224,0.359463,2294.0,37.9
2022-11-07 13:00:00+00:00,0.560752,2022-11-07 05:00:00-08:00,11,5,0,0.0,0.1667826,0.44534,2417.0,39.0
2022-11-07 14:00:00+00:00,0.646709,2022-11-07 06:00:00-08:00,11,6,0,0.0,0.16678296,0.470466,2636.0,39.0
2022-11-07 15:00:00+00:00,0.696305,2022-11-07 07:00:00-08:00,11,7,0,0.0,0.16678332,0.484009,2906.0,39.9
2022-11-07 16:00:00+00:00,0.691179,2022-11-07 08:00:00-08:00,11,8,0,0.08447779811835715,0.16678368,0.489058,3064.0,39.9
2022-11-07 17:00:00+00:00,0.650405,2022-11-07 09:00:00-08:00,11,9,0,0.2396520607705048,0.16678404,0.493844,3114.0,39.9
2022-11-07 18:00:00+00:00,0.702074,2022-11-07 10:00:00-08:00,11,10,0,0.36374086770127545,0.1667844,0.480089,3116.0,42.1
2022-11-07 19:00:00+00:00,0.709493,2022-11-07 11:00:00-08:00,11,11,0,0.4412255225554344,0.16678476,0.465941,3117.0,39.9
2022-11-07 20:00:00+00:00,0.668084,2022-11-07 12:00:00-08:00,11,12,0,0.4657313599666417,0.16678512,0.468222,3152.0,41.0
