utc,value,local,mo,hr,dofw,pv,trend,tmpf
2022-07-11 20:00:00+00:00,0.241379,2022-07-11 16:00:00-04:00,7,16,0,0.8401489003899442,0.16575696,82.8
2022-07-11 21:00:00+00:00,0.37931,2022-07-11 17:00:00-04:00,7,17,0,0.6908422240462742,0.16575732,80.6
2022-07-11 22:00:00+00:00,0.327586,2022-07-11 18:00:00-04:00,7,18,0,0.50251133279746,0.16575768,75.9
2022-07-11 23:00:00+00:00,0.241379,2022-07-11 19:00:00-04:00,7,19,0,0.2883089820189031,0.16575804,73.8
2022-07-12 00:00:00+00:00,0.224138,2022-07-11 20:00:00-04:00,7,20,0,0.07143751342905637,0.1657584,73.4
2022-07-12 01:00:00+00:00,0.241379,2022-07-11 21:00:00-04:00,7,21,0,0.0,0.16575876,73.4
2022-07-12 02:00:00+00:00,0.241379,2022-07-11 22:00:00-04:00,7,22,0,0.0,0.16575912,73.6
2022-07-12 03:00:00+00:00,0.241379,2022-07-11 23:00:00-04:00,7,23,0,0.0,0.16575948,73.6
2022-07-12 04:00:00+00:00,0.224138,2022-07-12 00:00:00-04:00,7,0,1,0.0,0.16575984,73.6
2022-07-12 05:00:00+00:00,0.206897,2022-07-12 01:00:00-04:00,7,1,1,0.0,0.1657602,73.2
2022-07-12 06:00:00+00:00,0.189655,2022-07-12 02:00:00-04:00,7,2,1,0.0,0.16576056,73.0
2022-07-12 07:00:00+00:00,0.172414,2022-07-12 03:00:00-04:00,7,3,1,0.0,0.16576092,73.6
2022-07-12 08:00:00+00:00,0.172414,2022-07-12 04:00:00-04:00,7,4,1,0.0,0.16576128,73.4
2022-07-12 09:00:00+00:00,0.155172,2022-07-12 05:00:00-04:00,7,5,1,0.0,0.16576164,73.9
2022-07-12 10:00:00+00:00,0.172414,2022-07-12 06:00:00-04:00,7,6,1,0.0,0.165762,73.0
2022-07-12 11:00:00+00:00,0.206897,2022-07-12 07:00:00-04:00,7,7,1,0.003423455279035817,0.16576236,73.2
2022-07-12 12:00:00+00:00,0.275862,2022-07-12 08:00:00-04:00,7,8,1,0.1781212221162255,0.16576272,74.1
2022-07-12 13:00:00+00:00,0.275862,2022-07-12 09:00:00-04:00,7,9,1,0.39869631754931306,0.16576308,75.4
2022-07-12 14:00:00+00:00,0.241379,2022-07-12 10:00:00-04:00,7,10,1,0.6018301963417104,0.16576344,77.0
2022-07-12 15:00:00+00:00,0.241379,2022-07-12 11:00:00-04:00,7,11,1,0.7719392016391879,0.1657638,79.2
2022-07-12 16:00:00+00:00,0.241379,2022-07-12 12:00:00-04:00,7,12,1,0.897463713226653,0.16576416,82.6
2022-07-12 17:00:00+00:00,0.189655,2022-07-12 13:00:00-04:00,7,13,1,0.9699571382553753,0.16576452,85.3
2022-07-12 18:00:00+00:00,0.206897,2022-07-12 14:00:00-04:00,7,14,1,0.9845405973239404,0.16576488,85.3
2022-07-12 19:00:00+00:00,0.241379,2022-07-12 15:00:00-04:00,7,15,1,0.9402320833105128,0.16576524,79.7
2022-07-12 20:00:00+00:00,0.241379,2022-07-12 16:00:00-04:00,7,16,1,0.8400146061943228,0.1657656,79.5
2022-07-12 21:00:00+00:00,0.362069,2022-07-12 17:00:00-04:00,7,17,1,0.6906307188807135,0.16576596,77.9
2022-07-12 22:00:00+00:00,0.344828,2022-07-12 18:00:00-04:00,7,18,1,0.5021529987748841,0.16576632,79.7
2022-07-12 23:00:00+00:00,0.206897,2022-07-12 19:00:00-04:00,7,19,1,0.2877478103966287,0.16576668,80.6
2022-07-13 00:00:00+00:00,0.189655,2022-07-12 20:00:00-04:00,7,20,1,0.07074081481087188,0.16576704,79.7
2022-07-13 01:00:00+00:00,0.224138,2022-07-12 21:00:00-04:00,7,21,1,0.0,0.1657674,77.9
2022-07-13 02:00:00+00:00,0.241379,2022-07-12 22:00:00-04:00,7,22,1,0.0,0.16576776,77.4
2022-07-13 03:00:00+00:00,0.241379,2022-07-12 23:00:00-04:00,7,23,1,0.0,0.16576812,77.0
2022-07-13 04:00:00+00:00,0.224138,2022-07-13 00:00:00-04:00,7,0,2,0.0,0.16576848,76.8
2022-07-13 05:00:00+00:00,0.206897,2022-07-13 01:00:00-04:00,7,1,2,0.0,0.16576884,75.9
2022-07-13 06:00:00+00:00,0.189655,2022-07-13 02:00:00-04:00,7,2,2,0.0,0.1657692,75.2
2022-07-13 07:00:00+00:00,0.172414,2022-07-13 03:00:00-04:00,7,3,2,0.0,0.16576956,75.2
2022-07-13 08:00:00+00:00,0.172414,2022-07-13 04:00:00-04:00,7,4,2,0.0,0.16576992,74.8
2022-07-13 09:00:00+00:00,0.172414,2022-07-13 05:00:00-04:00,7,5,2,0.0,0.16577028,74.3
2022-07-13 10:00:00+00:00,0.172414,2022-07-13 06:00:00-04:00,7,6,2,0.0,0.16577064,74.8
2022-07-13 11:00:00+00:00,0.224138,2022-07-13 07:00:00-04:00,7,7,2,0.0030355902722963633,0.165771,73.9
2022-07-13 12:00:00+00:00,0.275862,2022-07-13 08:00:00-04:00,7,8,2,0.1764896227820295,0.16577136,75.4
2022-07-13 13:00:00+00:00,0.275862,2022-07-13 09:00:00-04:00,7,9,2,0.39731171411410376,0.16577172,78.4
2022-07-13 14:00:00+00:00,0.293103,2022-07-13 10:00:00-04:00,7,10,2,0.6007431165393092,0.16577208,81.3
2022-07-13 15:00:00+00:00,0.206897,2022-07-13 11:00:00-04:00,7,11,2,0.7711373904089125,0.16577244,83.7
2022-07-13 16:00:00+00:00,0.224138,2022-07-13 12:00:00-04:00,7,12,2,0.8969133745954913,0.1657728,85.6
2022-07-13 17:00:00+00:00,0.034483,2022-07-13 13:00:00-04:00,7,13,2,0.9696075194431095,0.16577316,77.7
2022-07-13 18:00:00+00:00,0.293103,2022-07-13 14:00:00-04:00,7,14,2,0.9843274920009545,0.16577352,75.9
2022-07-13 19:00:00+00:00,0.258621,2022-07-13 15:00:00-04:00,7,15,2,0.9400821030567311,0.16577388,82.0
2022-07-13 20:00:00+00:00,0.051724,2022-07-13 16:00:00-04:00,7,16,2,0.8398500861463709,0.16577424,85.3
2022-07-13 21:00:00+00:00,0.103448,2022-07-13 17:00:00-04:00,7,17,2,0.6903749271191423,0.1657746,86.4
2022-07-13 22:00:00+00:00,0.086207,2022-07-13 18:00:00-04:00,7,18,2,0.5017355145967655,0.16577496,86.9
2022-07-13 23:00:00+00:00,0.103448,2022-07-13 19:00:00-04:00,7,19,2,0.2871134670462238,0.16577532,86.7
2022-07-14 00:00:00+00:00,0.206897,2022-07-13 20:00:00-04:00,7,20,2,0.06997180768361301,0.16577568,84.2
2022-07-14 01:00:00+00:00,0.258621,2022-07-13 21:00:00-04:00,7,21,2,0.0,0.16577604,81.3
2022-07-14 02:00:00+00:00,0.275862,2022-07-13 22:00:00-04:00,7,22,2,0.0,0.1657764,75.0
2022-07-14 03:00:00+00:00,0.275862,2022-07-13 23:00:00-04:00,7,23,2,0.0,0.16577676,75.2
2022-07-14 04:00:00+00:00,0.258621,2022-07-14 00:00:00-04:00,7,0,3,0.0,0.16577712,74.7
2022-07-14 05:00:00+00:00,0.224138,2022-07-14 01:00:00-04:00,7,1,3,0.0,0.16577748,74.1
2022-07-14 06:00:00+00:00,0.224138,2022-07-14 02:00:00-04:00,7,2,3,0.0,0.16577784,73.9
2022-07-14 07:00:00+00:00,0.206897,2022-07-14 03:00:00-04:00,7,3,3,0.0,0.1657782,74.7
2022-07-14 08:00:00+00:00,0.189655,2022-07-14 04:00:00-04:00,7,4,3,0.0,0.16577856,74.7
2022-07-14 09:00:00+00:00,0.172414,2022-07-14 05:00:00-04:00,7,5,3,0.0,0.16577892,74.3
2022-07-14 10:00:00+00:00,0.189655,2022-07-14 06:00:00-04:00,7,6,3,0.0,0.16577928,74.1
2022-07-14 11:00:00+00:00,0.224138,2022-07-14 07:00:00-04:00,7,7,3,0.0026718823944188405,0.16577964,74.7
2022-07-14 12:00:00+00:00,0.258621,2022-07-14 08:00:00-04:00,7,8,3,0.17483463146243602,0.16578,75.0
2022-07-14 13:00:00+00:00,0.293103,2022-07-14 09:00:00-04:00,7,9,3,0.39591265484012383,0.16578036,76.6
2022-07-14 14:00:00+00:00,0.241379,2022-07-14 10:00:00-04:00,7,10,3,0.5996497221955597,0.16578072,79.9
2022-07-14 15:00:00+00:00,0.155172,2022-07-14 11:00:00-04:00,7,11,3,0.7703341674957316,0.16578108,78.1
2022-07-14 16:00:00+00:00,0.12069,2022-07-14 12:00:00-04:00,7,12,3,0.8963627807246051,0.16578144,83.7
2022-07-14 17:00:00+00:00,0.086207,2022-07-14 13:00:00-04:00,7,13,3,0.9692549247993365,0.1657818,87.6
2022-07-14 18:00:00+00:00,0.275862,2022-07-14 14:00:00-04:00,7,14,3,0.9841049753332802,0.16578216,79.2
2022-07-14 19:00:00+00:00,0.293103,2022-07-14 15:00:00-04:00,7,15,3,0.939912990819318,0.16578252,82.4
2022-07-14 20:00:00+00:00,0.327586,2022-07-14 16:00:00-04:00,7,16,3,0.8396540941413291,0.16578288,80.2
2022-07-14 21:00:00+00:00,0.293103,2022-07-14 17:00:00-04:00,7,17,3,0.6900735669976696,0.16578324,77.9
2022-07-14 22:00:00+00:00,0.172414,2022-07-14 18:00:00-04:00,7,18,3,0.5012576587120904,0.1657836,80.2
2022-07-14 23:00:00+00:00,0.137931,2022-07-14 19:00:00-04:00,7,19,3,0.286404902860801,0.16578396,80.2
2022-07-15 00:00:00+00:00,0.137931,2022-07-14 20:00:00-04:00,7,20,3,0.06913035161390163,0.16578432,78.4
2022-07-15 01:00:00+00:00,0.224138,2022-07-14 21:00:00-04:00,7,21,3,0.0,0.16578468,76.8
2022-07-15 02:00:00+00:00,0.258621,2022-07-14 22:00:00-04:00,7,22,3,0.0,0.16578504,75.6
2022-07-15 03:00:00+00:00,0.241379,2022-07-14 23:00:00-04:00,7,23,3,0.0,0.1657854,75.6
2022-07-15 04:00:00+00:00,0.224138,2022-07-15 00:00:00-04:00,7,0,4,0.0,0.16578576,74.7
2022-07-15 05:00:00+00:00,0.206897,2022-07-15 01:00:00-04:00,7,1,4,0.0,0.16578612,74.8
2022-07-15 06:00:00+00:00,0.189655,2022-07-15 02:00:00-04:00,7,2,4,0.0,0.16578648,74.8
2022-07-15 07:00:00+00:00,0.189655,2022-07-15 03:00:00-04:00,7,3,4,0.0,0.16578684,74.8
2022-07-15 08:00:00+00:00,0.189655,2022-07-15 04:00:00-04:00,7,4,4,0.0,0.1657872,74.5
2022-07-15 09:00:00+00:00,0.172414,2022-07-15 05:00:00-04:00,7,5,4,0.0,0.16578756,73.9
2022-07-15 10:00:00+00:00,0.189655,2022-07-15 06:00:00-04:00,7,6,4,0.0,0.16578792,73.6
2022-07-15 11:00:00+00:00,0.224138,2022-07-15 07:00:00-04:00,7,7,4,0.0023334210618096147,0.16578828,73.4
2022-07-15 12:00:00+00:00,0.258621,2022-07-15 08:00:00-04:00,7,8,4,0.17315735118354106,0.16578864,73.2
2022-07-15 13:00:00+00:00,0.275862,2022-07-15 09:00:00-04:00,7,9,4,0.3944998771012621,0.165789,73.4
2022-07-15 14:00:00+00:00,0.258621,2022-07-15 10:00:00-04:00,7,10,4,0.598550396623286,0.16578936,74.8
2022-07-15 15:00:00+00:00,0.224138,2022-07-15 11:00:00-04:00,7,11,4,0.7695295490941128,0.16578972,76.8
2022-07-15 16:00:00+00:00,0.189655,2022-07-15 12:00:00-04:00,7,12,4,0.8958115890380245,0.16579008,79.0
2022-07-15 17:00:00+00:00,0.103448,2022-07-15 13:00:00-04:00,7,13,4,0.9688986844108419,0.16579044,81.0
2022-07-15 18:00:00+00:00,0.034483,2022-07-15 14:00:00-04:00,7,14,4,0.9838721031279422,0.1657908,81.9
2022-07-15 20:00:00+00:00,-0.051724,2022-07-15 16:00:00-04:00,7,16,4,0.8394253652817587,0.16579152,85.8
2022-07-15 21:00:00+00:00,-0.086207,2022-07-15 17:00:00-04:00,7,17,4,0.6897253491382995,0.16579188,85.1
2022-07-15 22:00:00+00:00,0.017241,2022-07-15 18:00:00-04:00,7,18,4,0.5007182143611212,0.16579224,84.6
2022-07-15 23:00:00+00:00,0.155172,2022-07-15 19:00:00-04:00,7,19,4,0.2856210882506016,0.1657926,75.0
2022-07-16 00:00:00+00:00,0.172414,2022-07-15 20:00:00-04:00,7,20,4,0.06821641054737855,0.16579296,77.4
2022-07-16 01:00:00+00:00,0.224138,2022-07-15 21:00:00-04:00,7,21,4,0.0,0.16579332,75.9
2022-07-16 02:00:00+00:00,0.258621,2022-07-15 22:00:00-04:00,7,22,4,0.0,0.16579368,74.8
2022-07-16 03:00:00+00:00,0.241379,2022-07-15 23:00:00-04:00,7,23,4,0.0,0.16579404,73.4
2022-07-16 04:00:00+00:00,0.258621,2022-07-16 00:00:00-04:00,7,0,5,0.0,0.1657944,72.7
2022-07-16 05:00:00+00:00,0.241379,2022-07-16 01:00:00-04:00,7,1,5,0.0,0.16579476,72.7
2022-07-16 06:00:00+00:00,0.206897,2022-07-16 02:00:00-04:00,7,2,5,0.0,0.16579512,71.8
2022-07-16 07:00:00+00:00,0.189655,2022-07-16 03:00:00-04:00,7,3,5,0.0,0.16579548,72.0
2022-07-16 08:00:00+00:00,0.172414,2022-07-16 04:00:00-04:00,7,4,5,0.0,0.16579584,72.5
2022-07-16 09:00:00+00:00,0.172414,2022-07-16 05:00:00-04:00,7,5,5,0.0,0.1657962,70.7
2022-07-16 10:00:00+00:00,0.155172,2022-07-16 06:00:00-04:00,7,6,5,0.0,0.16579656,70.2
2022-07-16 11:00:00+00:00,0.172414,2022-07-16 07:00:00-04:00,7,7,5,0.0020209974439213013,0.16579692,70.9
2022-07-16 12:00:00+00:00,0.172414,2022-07-16 08:00:00-04:00,7,8,5,0.17145887032868876,0.16579728,72.0
2022-07-16 13:00:00+00:00,0.172414,2022-07-16 09:00:00-04:00,7,9,5,0.3930740920016158,0.16579764,73.2
2022-07-16 14:00:00+00:00,0.137931,2022-07-16 10:00:00-04:00,7,10,5,0.5974454892266157,0.165798,76.6
2022-07-16 15:00:00+00:00,0.017241,2022-07-16 11:00:00-04:00,7,11,5,0.7687235127335174,0.16579836,80.2
2022-07-16 16:00:00+00:00,-0.051724,2022-07-16 12:00:00-04:00,7,12,5,0.8952594166282277,0.16579872,82.8
2022-07-16 17:00:00+00:00,-0.103448,2022-07-16 13:00:00-04:00,7,13,5,0.968538089541296,0.16579908,85.6
2022-07-16 18:00:00+00:00,-0.137931,2022-07-16 14:00:00-04:00,7,14,5,0.9836278969486221,0.16579944,88.0
2022-07-16 19:00:00+00:00,-0.12069,2022-07-16 15:00:00-04:00,7,15,5,0.9395127551709759,0.1657998,88.7
2022-07-16 20:00:00+00:00,-0.086207,2022-07-16 16:00:00-04:00,7,16,5,0.8391626174240504,0.16580016,88.7
2022-07-16 21:00:00+00:00,-0.051724,2022-07-16 17:00:00-04:00,7,17,5,0.6893289782639062,0.16580052,91.9
2022-07-16 22:00:00+00:00,-0.017241,2022-07-16 18:00:00-04:00,7,18,5,0.500115971392238,0.16580088,75.9
2022-07-16 23:00:00+00:00,0.051724,2022-07-16 19:00:00-04:00,7,19,5,0.28476101510729784,0.16580124,76.1
2022-07-17 00:00:00+00:00,0.137931,2022-07-16 20:00:00-04:00,7,20,5,0.06723006095181097,0.1658016,79.7
2022-07-17 01:00:00+00:00,0.224138,2022-07-16 21:00:00-04:00,7,21,5,0.0,0.16580196,77.7
2022-07-17 02:00:00+00:00,0.275862,2022-07-16 22:00:00-04:00,7,22,5,0.0,0.16580232,75.7
2022-07-17 03:00:00+00:00,0.275862,2022-07-16 23:00:00-04:00,7,23,5,0.0,0.16580268,74.3
2022-07-17 04:00:00+00:00,0.241379,2022-07-17 00:00:00-04:00,7,0,6,0.0,0.16580304,72.7
2022-07-17 05:00:00+00:00,0.224138,2022-07-17 01:00:00-04:00,7,1,6,0.0,0.1658034,71.8
2022-07-17 06:00:00+00:00,0.206897,2022-07-17 02:00:00-04:00,7,2,6,0.0,0.16580376,72.0
2022-07-17 07:00:00+00:00,0.189655,2022-07-17 03:00:00-04:00,7,3,6,0.0,0.16580412,70.3
2022-07-17 08:00:00+00:00,0.189655,2022-07-17 04:00:00-04:00,7,4,6,0.0,0.16580448,69.6
2022-07-17 09:00:00+00:00,0.172414,2022-07-17 05:00:00-04:00,7,5,6,0.0,0.16580484,69.6
2022-07-17 10:00:00+00:00,0.155172,2022-07-17 06:00:00-04:00,7,6,6,0.0,0.1658052,69.8
2022-07-17 11:00:00+00:00,0.155172,2022-07-17 07:00:00-04:00,7,7,6,0.0017350840017174552,0.16580556,69.6
2022-07-17 12:00:00+00:00,0.155172,2022-07-17 08:00:00-04:00,7,8,6,0.16974026195247274,0.16580592,71.8
2022-07-17 13:00:00+00:00,0.155172,2022-07-17 09:00:00-04:00,7,9,6,0.3916359838822925,0.16580628,75.6
2022-07-17 14:00:00+00:00,0.103448,2022-07-17 10:00:00-04:00,7,10,6,0.5963353152681274,0.16580664,79.3
2022-07-17 16:00:00+00:00,-0.068966,2022-07-17 12:00:00-04:00,7,12,6,0.8947058406667274,0.16580736,84.9
2022-07-17 17:00:00+00:00,-0.051724,2022-07-17 13:00:00-04:00,7,13,6,0.9681723933855333,0.16580772,86.9
2022-07-17 18:00:00+00:00,-0.12069,2022-07-17 14:00:00-04:00,7,14,6,0.9833713451994355,0.16580808,87.8
2022-07-17 19:00:00+00:00,-0.155172,2022-07-17 15:00:00-04:00,7,15,6,0.9392792582949071,0.16580844,87.3
2022-07-17 20:00:00+00:00,-0.103448,2022-07-17 16:00:00-04:00,7,16,6,0.838864552795577,0.1658088,90.0
2022-07-17 21:00:00+00:00,-0.017241,2022-07-17 17:00:00-04:00,7,17,6,0.6888831549859524,0.16580916,88.9
2022-07-17 22:00:00+00:00,0.12069,2022-07-17 18:00:00-04:00,7,18,6,0.49944972815045297,0.16580952,88.2
2022-07-17 23:00:00+00:00,0.086207,2022-07-17 19:00:00-04:00,7,19,6,0.28382369884618686,0.16580988,87.4
2022-07-18 00:00:00+00:00,0.155172,2022-07-17 20:00:00-04:00,7,20,6,0.0661715007415483,0.16581024,86.0
2022-07-18 01:00:00+00:00,0.275862,2022-07-17 21:00:00-04:00,7,21,6,0.0,0.1658106,81.9
2022-07-18 02:00:00+00:00,0.310345,2022-07-17 22:00:00-04:00,7,22,6,0.0,0.16581096,78.6
2022-07-18 03:00:00+00:00,0.293103,2022-07-17 23:00:00-04:00,7,23,6,0.0,0.16581132,78.1
2022-07-18 04:00:00+00:00,0.275862,2022-07-18 00:00:00-04:00,7,0,0,0.0,0.16581168,76.5
2022-07-18 05:00:00+00:00,0.258621,2022-07-18 01:00:00-04:00,7,1,0,0.0,0.16581204,76.8
2022-07-18 06:00:00+00:00,0.224138,2022-07-18 02:00:00-04:00,7,2,0,0.0,0.1658124,75.6
2022-07-18 07:00:00+00:00,0.206897,2022-07-18 03:00:00-04:00,7,3,0,0.0,0.16581276,74.8
2022-07-18 08:00:00+00:00,0.189655,2022-07-18 04:00:00-04:00,7,4,0,0.0,0.16581312,74.3
2022-07-18 09:00:00+00:00,0.189655,2022-07-18 05:00:00-04:00,7,5,0,0.0,0.16581348,73.9
2022-07-18 10:00:00+00:00,0.189655,2022-07-18 06:00:00-04:00,7,6,0,0.0,0.16581384,73.9
2022-07-18 11:00:00+00:00,0.241379,2022-07-18 07:00:00-04:00,7,7,0,0.0014758198215208984,0.1658142,73.4
2022-07-18 12:00:00+00:00,0.275862,2022-07-18 08:00:00-04:00,7,8,0,0.16800258307475255,0.16581456,75.4
2022-07-18 13:00:00+00:00,0.293103,2022-07-18 09:00:00-04:00,7,9,0,0.39018620981739655,0.16581492,79.2
2022-07-18 14:00:00+00:00,0.258621,2022-07-18 10:00:00-04:00,7,10,0,0.595220155638995,0.16581528,82.4
2022-07-18 15:00:00+00:00,0.155172,2022-07-18 11:00:00-04:00,7,11,0,0.7671069033925578,0.16581564,84.0
2022-07-18 16:00:00+00:00,0.12069,2022-07-18 12:00:00-04:00,7,12,0,0.8941503988465119,0.165816,84.9
2022-07-18 17:00:00+00:00,0.086207,2022-07-18 13:00:00-04:00,7,13,0,0.9678008118693974,0.16581636,85.6
2022-07-18 18:00:00+00:00,0.103448,2022-07-18 14:00:00-04:00,7,14,0,0.9831014042657199,0.16581672,88.9
2022-07-18 19:00:00+00:00,0.275862,2022-07-18 15:00:00-04:00,7,15,0,0.9390218853258206,0.16581708,80.4
2022-07-18 20:00:00+00:00,0.189655,2022-07-18 16:00:00-04:00,7,16,0,0.8385298596820767,0.16581744,85.5
2022-07-18 21:00:00+00:00,0.137931,2022-07-18 17:00:00-04:00,7,17,0,0.6883865776642044,0.1658178,88.3
2022-07-18 22:00:00+00:00,0.086207,2022-07-18 18:00:00-04:00,7,18,0,0.49871829343655316,0.16581816,84.7
2022-07-18 23:00:00+00:00,0.068966,2022-07-18 19:00:00-04:00,7,19,0,0.2828081805255111,0.16581852,86.2
2022-07-19 00:00:00+00:00,0.172414,2022-07-18 20:00:00-04:00,7,20,0,0.06504105906067784,0.16581888,85.6
2022-07-19 01:00:00+00:00,0.293103,2022-07-18 21:00:00-04:00,7,21,0,0.0,0.16581924,82.4
2022-07-19 02:00:00+00:00,0.310345,2022-07-18 22:00:00-04:00,7,22,0,0.0,0.1658196,78.8
2022-07-19 03:00:00+00:00,0.310345,2022-07-18 23:00:00-04:00,7,23,0,0.0,0.16581996,79.5
2022-07-19 04:00:00+00:00,0.275862,2022-07-19 00:00:00-04:00,7,0,1,0.0,0.16582032,78.8
2022-07-19 05:00:00+00:00,0.241379,2022-07-19 01:00:00-04:00,7,1,1,0.0,0.16582068,77.2
2022-07-19 06:00:00+00:00,0.224138,2022-07-19 02:00:00-04:00,7,2,1,0.0,0.16582104,77.0
2022-07-19 07:00:00+00:00,0.206897,2022-07-19 03:00:00-04:00,7,3,1,0.0,0.1658214,77.0
2022-07-19 08:00:00+00:00,0.206897,2022-07-19 04:00:00-04:00,7,4,1,0.0,0.16582176,76.3
2022-07-19 09:00:00+00:00,0.189655,2022-07-19 05:00:00-04:00,7,5,1,0.0,0.16582212,75.6
2022-07-19 10:00:00+00:00,0.189655,2022-07-19 06:00:00-04:00,7,6,1,0.0,0.16582248,75.0
2022-07-19 11:00:00+00:00,0.241379,2022-07-19 07:00:00-04:00,7,7,1,0.0012430033116948747,0.16582284,75.4
2022-07-19 12:00:00+00:00,0.275862,2022-07-19 08:00:00-04:00,7,8,1,0.1662468739553588,0.1658232,77.7
2022-07-19 13:00:00+00:00,0.293103,2022-07-19 09:00:00-04:00,7,9,1,0.3887253991001567,0.16582356,80.2
2022-07-19 14:00:00+00:00,0.258621,2022-07-19 10:00:00-04:00,7,10,1,0.594100256633329,0.16582392,83.8
2022-07-19 15:00:00+00:00,0.172414,2022-07-19 11:00:00-04:00,7,11,1,0.7662960929059491,0.16582428,87.1
2022-07-19 16:00:00+00:00,0.086207,2022-07-19 12:00:00-04:00,7,12,1,0.8935925898583177,0.16582464,88.9
2022-07-19 17:00:00+00:00,0.137931,2022-07-19 13:00:00-04:00,7,13,1,0.9674225244961087,0.165825,86.4
2022-07-19 18:00:00+00:00,0.086207,2022-07-19 14:00:00-04:00,7,14,1,0.982816999712318,0.16582536,89.8
2022-07-19 19:00:00+00:00,0.137931,2022-07-19 15:00:00-04:00,7,15,1,0.9387393901390235,0.16582572,84.0
2022-07-19 20:00:00+00:00,0.362069,2022-07-19 16:00:00-04:00,7,16,1,0.8381572141857685,0.16582608,81.0
2022-07-19 21:00:00+00:00,0.241379,2022-07-19 17:00:00-04:00,7,17,1,0.687837944337917,0.16582644,85.1
2022-07-19 22:00:00+00:00,0.137931,2022-07-19 18:00:00-04:00,7,18,1,0.4979204885355074,0.1658268,86.7
2022-07-19 23:00:00+00:00,0.086207,2022-07-19 19:00:00-04:00,7,19,1,0.2817135290418723,0.16582716,85.8
2022-07-20 00:00:00+00:00,0.155172,2022-07-19 20:00:00-04:00,7,20,1,0.06383920701081856,0.16582752,84.0
2022-07-20 01:00:00+00:00,0.241379,2022-07-19 21:00:00-04:00,7,21,1,0.0,0.16582788,76.8
2022-07-20 02:00:00+00:00,0.275862,2022-07-19 22:00:00-04:00,7,22,1,0.0,0.16582824,75.6
2022-07-20 03:00:00+00:00,0.275862,2022-07-19 23:00:00-04:00,7,23,1,0.0,0.1658286,75.7
2022-07-20 04:00:00+00:00,0.258621,2022-07-20 00:00:00-04:00,7,0,2,0.0,0.16582896,75.7
2022-07-20 05:00:00+00:00,0.241379,2022-07-20 01:00:00-04:00,7,1,2,0.0,0.16582932,75.2
2022-07-20 06:00:00+00:00,0.224138,2022-07-20 02:00:00-04:00,7,2,2,0.0,0.16582968,75.6
2022-07-20 07:00:00+00:00,0.206897,2022-07-20 03:00:00-04:00,7,3,2,0.0,0.16583004,75.7
2022-07-20 08:00:00+00:00,0.189655,2022-07-20 04:00:00-04:00,7,4,2,0.0,0.1658304,75.4
2022-07-20 09:00:00+00:00,0.189655,2022-07-20 05:00:00-04:00,7,5,2,0.0,0.16583076,75.6
2022-07-20 10:00:00+00:00,0.189655,2022-07-20 06:00:00-04:00,7,6,2,0.0,0.16583112,75.0
2022-07-20 11:00:00+00:00,0.224138,2022-07-20 07:00:00-04:00,7,7,2,0.0010360937295021892,0.16583148,74.7
2022-07-20 12:00:00+00:00,0.275862,2022-07-20 08:00:00-04:00,7,8,2,0.1644741573505143,0.16583184,77.0
2022-07-20 13:00:00+00:00,0.293103,2022-07-20 09:00:00-04:00,7,9,2,0.3872541527200485,0.1658322,81.7
2022-07-20 14:00:00+00:00,0.258621,2022-07-20 10:00:00-04:00,7,10,2,0.5929758297278475,0.16583256,85.6
2022-07-20 15:00:00+00:00,0.172414,2022-07-20 11:00:00-04:00,7,11,2,0.7654833896902955,0.16583292,86.4
2022-07-20 16:00:00+00:00,0.12069,2022-07-20 12:00:00-04:00,7,12,2,0.893031873901403,0.16583328,88.3
2022-07-20 17:00:00+00:00,0.068966,2022-07-20 13:00:00-04:00,7,13,2,0.9670366752406087,0.16583364,90.7
2022-07-20 18:00:00+00:00,0.103448,2022-07-20 14:00:00-04:00,7,14,2,0.9825170275404491,0.165834,80.2
2022-07-20 19:00:00+00:00,0.206897,2022-07-20 15:00:00-04:00,7,15,2,0.9384305056217779,0.16583436,75.2
2022-07-20 20:00:00+00:00,0.310345,2022-07-20 16:00:00-04:00,7,16,2,0.8377452820533203,0.16583472,75.7
2022-07-20 21:00:00+00:00,0.241379,2022-07-20 17:00:00-04:00,7,17,2,0.6872359547271477,0.16583508,78.1
2022-07-20 22:00:00+00:00,0.137931,2022-07-20 18:00:00-04:00,7,18,2,0.49705514931235417,0.16583544,79.5
2022-07-20 23:00:00+00:00,0.051724,2022-07-20 19:00:00-04:00,7,19,2,0.2805388434004424,0.1658358,78.1
2022-07-21 00:00:00+00:00,0.172414,2022-07-20 20:00:00-04:00,7,20,2,0.06256656941879858,0.16583616,77.2
2022-07-21 01:00:00+00:00,0.241379,2022-07-20 21:00:00-04:00,7,21,2,0.0,0.16583652,75.4
2022-07-21 02:00:00+00:00,0.241379,2022-07-20 22:00:00-04:00,7,22,2,0.0,0.16583688,75.0
2022-07-21 03:00:00+00:00,0.241379,2022-07-20 23:00:00-04:00,7,23,2,0.0,0.16583724,74.7
2022-07-21 04:00:00+00:00,0.224138,2022-07-21 00:00:00-04:00,7,0,3,0.0,0.1658376,74.3
2022-07-21 05:00:00+00:00,0.206897,2022-07-21 01:00:00-04:00,7,1,3,0.0,0.16583796,73.9
2022-07-21 06:00:00+00:00,0.189655,2022-07-21 02:00:00-04:00,7,2,3,0.0,0.16583832,74.7
